title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Me Porto Bonito,Bad Bunny,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,1.0,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567.0,4.0
Efecto,Bad Bunny,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,0.801,0.475,7.0,-8.797,0.0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061.0,4.0
Neverita,Bad Bunny,https://open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,0.876,0.498,10.0,-7.511,1.0,0.0478,0.0706,0.0,0.143,0.428,122.016,31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,https://api.spotify.com/v1/tracks/31i56LZnwE6uSu3exoHjtB,https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB,173119.0,4.0
Gato de Noche,Bad Bunny,https://open.spotify.com/track/54ELExv56KCAB4UP9cOCzC,0.892,0.662,8.0,-3.894,1.0,0.162,0.169,1.24e-06,0.363,0.607,93.976,54ELExv56KCAB4UP9cOCzC,spotify:track:54ELExv56KCAB4UP9cOCzC,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC,https://api.spotify.com/v1/audio-analysis/54ELExv56KCAB4UP9cOCzC,227013.0,4.0
Ojitos Lindos,Bad Bunny,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,0.647,0.686,3.0,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299.0,4.0
Moscow Mule,Bad Bunny,https://open.spotify.com/track/6Xom58OOXk2SoU711L2IXO,0.804,0.674,5.0,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/audio-analysis/6Xom58OOXk2SoU711L2IXO,245940.0,4.0
Party,Bad Bunny,https://open.spotify.com/track/4tYFy8ALRjIZvnvSLw5lxN,0.829,0.799,9.0,-5.389,1.0,0.0897,0.0151,0.000543,0.242,0.471,97.013,4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/tracks/4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/audio-analysis/4tYFy8ALRjIZvnvSLw5lxN,227629.0,4.0
Si Veo a Tu Mamá,Bad Bunny,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.824,129.928,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972.0,4.0
Despacito,Luis Fonsi,https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb,0.655,0.797,2.0,-4.787,1.0,0.153,0.198,0.0,0.067,0.839,177.928,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360.0,4.0
Échame La Culpa,Luis Fonsi,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ,0.733,0.897,0.0,-3.652,1.0,0.0389,0.0391,0.0,0.117,0.649,96.006,0mlAOSILGRys2IbvyOT5VJ,spotify:track:0mlAOSILGRys2IbvyOT5VJ,https://api.spotify.com/v1/tracks/0mlAOSILGRys2IbvyOT5VJ,https://api.spotify.com/v1/audio-analysis/0mlAOSILGRys2IbvyOT5VJ,173800.0,4.0
Despacito - Remix,Luis Fonsi,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
Nada Es Para Siempre,Luis Fonsi,https://open.spotify.com/track/5ToI5oXnUmX5Nsmg8enL1N,0.521,0.512,4.0,-8.391,0.0,0.0394,0.21,0.0,0.128,0.499,155.896,5ToI5oXnUmX5Nsmg8enL1N,spotify:track:5ToI5oXnUmX5Nsmg8enL1N,https://api.spotify.com/v1/tracks/5ToI5oXnUmX5Nsmg8enL1N,https://api.spotify.com/v1/audio-analysis/5ToI5oXnUmX5Nsmg8enL1N,239827.0,4.0
Llegaste Tú,Luis Fonsi,https://open.spotify.com/track/609SDGj0txmlAXRrpwee9Y,0.768,0.529,1.0,-6.758,1.0,0.0405,0.79,0.0,0.2,0.517,119.953,609SDGj0txmlAXRrpwee9Y,spotify:track:609SDGj0txmlAXRrpwee9Y,https://api.spotify.com/v1/tracks/609SDGj0txmlAXRrpwee9Y,https://api.spotify.com/v1/audio-analysis/609SDGj0txmlAXRrpwee9Y,221947.0,4.0
Despacito - Remix,Luis Fonsi,https://open.spotify.com/track/1vnnXMrBeEWiRg3YCMCjQq,0.649,0.798,2.0,-4.346,1.0,0.178,0.226,0.0,0.0711,0.857,177.899,1vnnXMrBeEWiRg3YCMCjQq,spotify:track:1vnnXMrBeEWiRg3YCMCjQq,https://api.spotify.com/v1/tracks/1vnnXMrBeEWiRg3YCMCjQq,https://api.spotify.com/v1/audio-analysis/1vnnXMrBeEWiRg3YCMCjQq,230413.0,4.0
Échame La Culpa,Luis Fonsi,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx,0.733,0.892,0.0,-3.641,1.0,0.0417,0.0376,0.0,0.137,0.675,95.989,2hl6q70unbviGo3g1R7uFx,spotify:track:2hl6q70unbviGo3g1R7uFx,https://api.spotify.com/v1/tracks/2hl6q70unbviGo3g1R7uFx,https://api.spotify.com/v1/audio-analysis/2hl6q70unbviGo3g1R7uFx,173720.0,4.0
Imagíname Sin Ti,Luis Fonsi,https://open.spotify.com/track/0LwCtv2JW5yTl5qd91e4tL,0.56,0.488,4.0,-6.287,1.0,0.0309,0.775,0.0,0.118,0.153,118.21,0LwCtv2JW5yTl5qd91e4tL,spotify:track:0LwCtv2JW5yTl5qd91e4tL,https://api.spotify.com/v1/tracks/0LwCtv2JW5yTl5qd91e4tL,https://api.spotify.com/v1/audio-analysis/0LwCtv2JW5yTl5qd91e4tL,247800.0,4.0
No Me Doy Por Vencido,Luis Fonsi,https://open.spotify.com/track/4lerOTNr2tFWJCAmmhymhi,0.31,0.663,3.0,-6.075,1.0,0.101,0.443,0.0,0.609,0.407,172.768,4lerOTNr2tFWJCAmmhymhi,spotify:track:4lerOTNr2tFWJCAmmhymhi,https://api.spotify.com/v1/tracks/4lerOTNr2tFWJCAmmhymhi,https://api.spotify.com/v1/audio-analysis/4lerOTNr2tFWJCAmmhymhi,239400.0,3.0
Unforgettable,French Montana,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902.0,4.0
Fenty,French Montana,https://open.spotify.com/track/2jhrlYw2rUsrCtBuIa9Zc5,0.805,0.62,1.0,-7.284,1.0,0.236,0.0656,0.0,0.231,0.488,127.195,2jhrlYw2rUsrCtBuIa9Zc5,spotify:track:2jhrlYw2rUsrCtBuIa9Zc5,https://api.spotify.com/v1/tracks/2jhrlYw2rUsrCtBuIa9Zc5,https://api.spotify.com/v1/audio-analysis/2jhrlYw2rUsrCtBuIa9Zc5,175379.0,4.0
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",French Montana,https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1.0,-5.077,1.0,0.142,0.0246,0.0,0.174,0.284,130.009,7xVLFuuYdAvcTfcP3IG3dS,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,283693.0,4.0
Ain't Worried About Nothin,French Montana,https://open.spotify.com/track/0UAmPUdpTRq8w54B3H8TzY,0.688,0.904,1.0,-2.234,1.0,0.106,0.0229,0.0,0.0909,0.71,127.887,0UAmPUdpTRq8w54B3H8TzY,spotify:track:0UAmPUdpTRq8w54B3H8TzY,https://api.spotify.com/v1/tracks/0UAmPUdpTRq8w54B3H8TzY,https://api.spotify.com/v1/audio-analysis/0UAmPUdpTRq8w54B3H8TzY,212427.0,4.0
Chit Chat,French Montana,https://open.spotify.com/track/4r9GyHViUSb8iVXQsJc8U5,0.863,0.402,6.0,-10.403,1.0,0.338,0.561,0.0,0.0681,0.561,103.945,4r9GyHViUSb8iVXQsJc8U5,spotify:track:4r9GyHViUSb8iVXQsJc8U5,https://api.spotify.com/v1/tracks/4r9GyHViUSb8iVXQsJc8U5,https://api.spotify.com/v1/audio-analysis/4r9GyHViUSb8iVXQsJc8U5,154781.0,4.0
#icanteven (feat. French Montana),French Montana,https://open.spotify.com/track/0xSfELjbi6QwmprLDu4Nrx,0.359,0.625,6.0,-9.387,0.0,0.146,0.114,1.9e-05,0.0787,0.154,111.866,0xSfELjbi6QwmprLDu4Nrx,spotify:track:0xSfELjbi6QwmprLDu4Nrx,https://api.spotify.com/v1/tracks/0xSfELjbi6QwmprLDu4Nrx,https://api.spotify.com/v1/audio-analysis/0xSfELjbi6QwmprLDu4Nrx,234480.0,4.0
Pop That,French Montana,https://open.spotify.com/track/3Jv1XgMPVjdN5xGfnRJ20s,0.734,0.892,2.0,-1.856,1.0,0.125,0.0648,0.0,0.58,0.605,138.031,3Jv1XgMPVjdN5xGfnRJ20s,spotify:track:3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/tracks/3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/audio-analysis/3Jv1XgMPVjdN5xGfnRJ20s,303533.0,4.0
Mopstick (with Kodak Black),French Montana,https://open.spotify.com/track/2i3y5eG5Brkb96v5ZslpXS,0.847,0.358,1.0,-8.274,1.0,0.473,0.00179,0.0,0.111,0.218,163.979,2i3y5eG5Brkb96v5ZslpXS,spotify:track:2i3y5eG5Brkb96v5ZslpXS,https://api.spotify.com/v1/tracks/2i3y5eG5Brkb96v5ZslpXS,https://api.spotify.com/v1/audio-analysis/2i3y5eG5Brkb96v5ZslpXS,216415.0,4.0
"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",French Montana,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO,0.618,0.845,2.0,0.175,1.0,0.132,0.114,0.0,0.415,0.486,171.921,5mqzhMuUpvnMfwNz6iepmO,spotify:track:5mqzhMuUpvnMfwNz6iepmO,https://api.spotify.com/v1/tracks/5mqzhMuUpvnMfwNz6iepmO,https://api.spotify.com/v1/audio-analysis/5mqzhMuUpvnMfwNz6iepmO,181720.0,4.0
Lockjaw (feat. Kodak Black),French Montana,https://open.spotify.com/track/7iaw359G2XT14uTfV9feip,0.615,0.648,5.0,-3.792,0.0,0.22,0.0411,0.0,0.277,0.26,169.912,7iaw359G2XT14uTfV9feip,spotify:track:7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,223147.0,4.0
Ballin' (with Roddy Ricch),Roddy Ricch,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7.0,-6.678,1.0,0.0735,0.392,0.0,0.151,0.244,97.008,3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435.0,4.0
The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0
Twin (feat. Lil Durk),Roddy Ricch,https://open.spotify.com/track/5B40Td13cDQ4adeAiLf8Z4,0.785,0.609,11.0,-8.623,0.0,0.186,0.031,5.47e-05,0.096,0.326,83.962,5B40Td13cDQ4adeAiLf8Z4,spotify:track:5B40Td13cDQ4adeAiLf8Z4,https://api.spotify.com/v1/tracks/5B40Td13cDQ4adeAiLf8Z4,https://api.spotify.com/v1/audio-analysis/5B40Td13cDQ4adeAiLf8Z4,148855.0,4.0
ROCKSTAR (feat. Roddy Ricch),Roddy Ricch,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0
High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487.0,4.0
late at night,Roddy Ricch,https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m,0.643,0.403,1.0,-11.254,0.0,0.41,0.343,0.0,0.138,0.111,98.54,1fxYz1s15pyZLsJT0Hdh1m,spotify:track:1fxYz1s15pyZLsJT0Hdh1m,https://api.spotify.com/v1/tracks/1fxYz1s15pyZLsJT0Hdh1m,https://api.spotify.com/v1/audio-analysis/1fxYz1s15pyZLsJT0Hdh1m,174682.0,4.0
4 Da Gang (with Roddy Ricch),Roddy Ricch,https://open.spotify.com/track/1mAey8kEPmDM2icL56kS9d,0.87,0.561,7.0,-10.388,1.0,0.186,0.0124,0.0,0.103,0.691,100.458,1mAey8kEPmDM2icL56kS9d,spotify:track:1mAey8kEPmDM2icL56kS9d,https://api.spotify.com/v1/tracks/1mAey8kEPmDM2icL56kS9d,https://api.spotify.com/v1/audio-analysis/1mAey8kEPmDM2icL56kS9d,156368.0,4.0
Down Below,Roddy Ricch,https://open.spotify.com/track/4SWWe2OYC4mqf40Gc2RSdl,0.926,0.454,6.0,-9.932,1.0,0.0732,0.036,0.000422,0.0896,0.34,119.969,4SWWe2OYC4mqf40Gc2RSdl,spotify:track:4SWWe2OYC4mqf40Gc2RSdl,https://api.spotify.com/v1/tracks/4SWWe2OYC4mqf40Gc2RSdl,https://api.spotify.com/v1/audio-analysis/4SWWe2OYC4mqf40Gc2RSdl,224002.0,4.0
Walk Em Down (feat. Roddy Ricch),Roddy Ricch,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,0.867,0.744,2.0,-5.171,1.0,0.227,0.268,0.0,0.0713,0.645,84.005,1Z0cZI0UzNbP9L8MzzGxqf,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,https://api.spotify.com/v1/tracks/1Z0cZI0UzNbP9L8MzzGxqf,https://api.spotify.com/v1/audio-analysis/1Z0cZI0UzNbP9L8MzzGxqf,173288.0,4.0
Aston Martin Truck,Roddy Ricch,https://open.spotify.com/track/1KaRuTOGchQyTnrY3vWzfR,0.749,0.548,5.0,-6.223,0.0,0.352,0.194,0.0,0.16,0.581,153.855,1KaRuTOGchQyTnrY3vWzfR,spotify:track:1KaRuTOGchQyTnrY3vWzfR,https://api.spotify.com/v1/tracks/1KaRuTOGchQyTnrY3vWzfR,https://api.spotify.com/v1/audio-analysis/1KaRuTOGchQyTnrY3vWzfR,180240.0,4.0
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Wiz Khalifa,https://open.spotify.com/track/7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1.0,-8.712,0.0,0.1,0.22,0.0,0.105,0.211,121.97,7t2bFihaDvhIrd2gn2CWJO,spotify:track:7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO,242983.0,4.0
Mezmorized,Wiz Khalifa,https://open.spotify.com/track/3bwhl6x6S42hMFrwigJaFw,0.723,0.779,2.0,-6.413,1.0,0.19,0.00489,0.0,0.0458,0.321,150.046,3bwhl6x6S42hMFrwigJaFw,spotify:track:3bwhl6x6S42hMFrwigJaFw,https://api.spotify.com/v1/tracks/3bwhl6x6S42hMFrwigJaFw,https://api.spotify.com/v1/audio-analysis/3bwhl6x6S42hMFrwigJaFw,268894.0,4.0
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Wiz Khalifa,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,4dASQiO1Eoo3RJvt74FtXB,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,243491.0,4.0
So High (feat. Ghost Loft),Wiz Khalifa,https://open.spotify.com/track/0odHj0qIf86vHBsXB30IkZ,0.628,0.629,6.0,-4.829,0.0,0.0485,0.118,0.0,0.102,0.3,157.99,0odHj0qIf86vHBsXB30IkZ,spotify:track:0odHj0qIf86vHBsXB30IkZ,https://api.spotify.com/v1/tracks/0odHj0qIf86vHBsXB30IkZ,https://api.spotify.com/v1/audio-analysis/0odHj0qIf86vHBsXB30IkZ,249288.0,4.0
Black and Yellow,Wiz Khalifa,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz,0.684,0.834,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667.0,4.0
Medicated (feat. Chevy Woods & Juicy J),Wiz Khalifa,https://open.spotify.com/track/5OI48E8HqkN8fnTOu3Hfuf,0.752,0.888,1.0,-3.852,1.0,0.0362,0.0113,0.0,0.39,0.958,135.991,5OI48E8HqkN8fnTOu3Hfuf,spotify:track:5OI48E8HqkN8fnTOu3Hfuf,https://api.spotify.com/v1/tracks/5OI48E8HqkN8fnTOu3Hfuf,https://api.spotify.com/v1/audio-analysis/5OI48E8HqkN8fnTOu3Hfuf,331013.0,4.0
I Like Me Better,Lauv,https://open.spotify.com/track/0EcQcdcbQeVJn9fknj44Be,0.753,0.505,9.0,-7.621,1.0,0.255,0.534,2.58e-06,0.104,0.419,91.972,0EcQcdcbQeVJn9fknj44Be,spotify:track:0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/tracks/0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/audio-analysis/0EcQcdcbQeVJn9fknj44Be,197437.0,4.0
Who,Lauv,https://open.spotify.com/track/0pSqYDTjY1Xt86usTQslAx,0.632,0.337,11.0,-8.0,0.0,0.033,0.558,0.0,0.104,0.0982,141.701,0pSqYDTjY1Xt86usTQslAx,spotify:track:0pSqYDTjY1Xt86usTQslAx,https://api.spotify.com/v1/tracks/0pSqYDTjY1Xt86usTQslAx,https://api.spotify.com/v1/audio-analysis/0pSqYDTjY1Xt86usTQslAx,180413.0,3.0
i'm so tired...,Lauv,https://open.spotify.com/track/7LpMG3AEaIJgs62HQhAa91,0.548,0.735,11.0,-7.572,1.0,0.236,0.173,0.0,0.195,0.498,101.252,7LpMG3AEaIJgs62HQhAa91,spotify:track:7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/tracks/7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/audio-analysis/7LpMG3AEaIJgs62HQhAa91,162587.0,4.0
All 4 Nothing (I'm So In Love),Lauv,https://open.spotify.com/track/7I5WT7DtpwSAhEeDLpZEfm,0.72,0.819,1.0,-4.588,1.0,0.0362,0.0411,0.0,0.0606,0.898,131.99,7I5WT7DtpwSAhEeDLpZEfm,spotify:track:7I5WT7DtpwSAhEeDLpZEfm,https://api.spotify.com/v1/tracks/7I5WT7DtpwSAhEeDLpZEfm,https://api.spotify.com/v1/audio-analysis/7I5WT7DtpwSAhEeDLpZEfm,183014.0,4.0
Paris in the Rain,Lauv,https://open.spotify.com/track/2MOoIbJWIYikwIXjBDe26i,0.406,0.408,3.0,-9.419,1.0,0.053,0.771,7.88e-06,0.394,0.525,79.705,2MOoIbJWIYikwIXjBDe26i,spotify:track:2MOoIbJWIYikwIXjBDe26i,https://api.spotify.com/v1/tracks/2MOoIbJWIYikwIXjBDe26i,https://api.spotify.com/v1/audio-analysis/2MOoIbJWIYikwIXjBDe26i,204712.0,4.0
Sad Forever,Lauv,https://open.spotify.com/track/6YQT5luUxB6JwQdd8e7jbf,0.748,0.486,5.0,-8.926,1.0,0.0621,0.457,0.0,0.0762,0.355,122.025,6YQT5luUxB6JwQdd8e7jbf,spotify:track:6YQT5luUxB6JwQdd8e7jbf,https://api.spotify.com/v1/tracks/6YQT5luUxB6JwQdd8e7jbf,https://api.spotify.com/v1/audio-analysis/6YQT5luUxB6JwQdd8e7jbf,203520.0,4.0
"fuck, i'm lonely",Lauv,https://open.spotify.com/track/2RNsweBBb1a6tAHXQtt2xH,0.809,0.547,9.0,-7.305,1.0,0.0614,0.452,0.0,0.054,0.718,94.992,2RNsweBBb1a6tAHXQtt2xH,spotify:track:2RNsweBBb1a6tAHXQtt2xH,https://api.spotify.com/v1/tracks/2RNsweBBb1a6tAHXQtt2xH,https://api.spotify.com/v1/audio-analysis/2RNsweBBb1a6tAHXQtt2xH,198973.0,4.0
There's No Way (feat. Julia Michaels),Lauv,https://open.spotify.com/track/3F7bhRhNpY4YKrwa4kGeUz,0.755,0.625,2.0,-7.114,1.0,0.0897,0.49,0.0,0.157,0.374,147.022,3F7bhRhNpY4YKrwa4kGeUz,spotify:track:3F7bhRhNpY4YKrwa4kGeUz,https://api.spotify.com/v1/tracks/3F7bhRhNpY4YKrwa4kGeUz,https://api.spotify.com/v1/audio-analysis/3F7bhRhNpY4YKrwa4kGeUz,174861.0,4.0
All 4 Nothing (I'm So In Love),Lauv,https://open.spotify.com/track/21AziTMaZwcLflGMAj85o5,0.72,0.819,1.0,-4.588,1.0,0.0362,0.0411,0.0,0.0606,0.898,131.99,21AziTMaZwcLflGMAj85o5,spotify:track:21AziTMaZwcLflGMAj85o5,https://api.spotify.com/v1/tracks/21AziTMaZwcLflGMAj85o5,https://api.spotify.com/v1/audio-analysis/21AziTMaZwcLflGMAj85o5,183014.0,4.0
Make It Right (feat. Lauv),Lauv,https://open.spotify.com/track/2WH4oy1SYppZrcdgKwSA0j,0.583,0.68,7.0,-7.809,1.0,0.422,0.0304,0.0,0.189,0.343,97.568,2WH4oy1SYppZrcdgKwSA0j,spotify:track:2WH4oy1SYppZrcdgKwSA0j,https://api.spotify.com/v1/tracks/2WH4oy1SYppZrcdgKwSA0j,https://api.spotify.com/v1/audio-analysis/2WH4oy1SYppZrcdgKwSA0j,226321.0,4.0
7 Years,Lukas Graham,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0
HERE (For Christmas),Lukas Graham,https://open.spotify.com/track/1Cth2nNUYYfCiSoIei6rCi,0.742,0.625,8.0,-5.296,1.0,0.059,0.296,0.0,0.148,0.31,114.902,1Cth2nNUYYfCiSoIei6rCi,spotify:track:1Cth2nNUYYfCiSoIei6rCi,https://api.spotify.com/v1/tracks/1Cth2nNUYYfCiSoIei6rCi,https://api.spotify.com/v1/audio-analysis/1Cth2nNUYYfCiSoIei6rCi,240689.0,4.0
Love Someone,Lukas Graham,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ,0.55,0.415,9.0,-6.557,0.0,0.052,0.161,0.0,0.108,0.274,172.065,2JqnpexlO9dmvjUMCaLCLJ,spotify:track:2JqnpexlO9dmvjUMCaLCLJ,https://api.spotify.com/v1/tracks/2JqnpexlO9dmvjUMCaLCLJ,https://api.spotify.com/v1/audio-analysis/2JqnpexlO9dmvjUMCaLCLJ,205463.0,4.0
Love Someone,Lukas Graham,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,0.538,0.409,9.0,-6.581,0.0,0.0505,0.172,0.0,0.11,0.265,171.838,0OCRwXbQRdOZ1OtB4Imsp1,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/tracks/0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/audio-analysis/0OCRwXbQRdOZ1OtB4Imsp1,205440.0,4.0
Mama Said,Lukas Graham,https://open.spotify.com/track/5ArQzSBevAdXTxRY6Ulhbq,0.712,0.799,7.0,-4.564,0.0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,5ArQzSBevAdXTxRY6Ulhbq,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,206903.0,4.0
